cid,dayhours,price,living_measure,lot_measure,coast,sight,ceil_measure,yr_built,zipcode,lat,long,furnished
5412200180,20150228T000000,285000,1840,6214,0,0,1270,1983,98031,47.4043,-122.185,0
6303401150,20140924T000000,125000,810,8382,0,0,810,1942,98146,47.5033,-122.358,0
9237800100,20150204T000000,580000,1640,8625,0,0,1320,1987,98052,47.6772,-122.153,0
9346700320,20150323T000000,722500,2460,9296,0,0,2460,1978,98007,47.6125,-122.152,1
2522069064,20141027T000000,135000,1220,7250,0,0,1220,1914,98010,47.3585,-121.975,0
2923500550,20140625T000000,599990,2680,9162,0,0,1570,1978,98027,47.5683,-122.091,0
2025049006,20141112T000000,750000,3410,4056,0,0,2130,1906,98102,47.6454,-122.316,0
7518507580,20150502T000000,581000,1170,4080,0,0,1170,1909,98117,47.6784,-122.386,0
7788400170,20140926T000000,230000,940,10875,0,0,940,1957,98056,47.5121,-122.168,0
1607100038,20140921T000000,500000,2670,5001,0,0,1640,2013,98108,47.5666,-122.293,1
3629700120,20141014T000000,669950,2330,1944,0,0,1950,2014,98027,47.5446,-122.016,0
7941130140,20150217T000000,319000,1220,2980,0,0,1220,1986,98034,47.7151,-122.203,0
3421069020,20141020T000000,314000,1350,217852,0,0,1100,1953,98022,47.2628,-122.03,0
2919702235,20140528T000000,740000,2080,4800,0,0,1080,1923,98117,47.6896,-122.362,0
9126100765,20140801T000000,455000,1320,1014,0,0,1320,2015,98122,47.6047,-122.305,1
7655900062,20140728T000000,305240,1300,9000,0,0,1300,1956,98133,47.7352,-122.337,0
6817800220,20140829T000000,434900,1520,11067,0,0,1140,1983,98074,47.6326,-122.033,0
7702010050,20150323T000000,590000,2830,5788,0,0,2830,2001,98028,47.7604,-122.235,1
1523059105,20150128T000000,356000,1680,8712,0,0,1680,1964,98059,47.4811,-122.149,0
1862900350,20140610T000000,315000,1930,9643,0,0,1930,1992,98031,47.4065,-122.18,0
1026049036,20140910T000000,275000,1140,10404,0,0,1140,1935,98155,47.7497,-122.286,0
4022900077,20150413T000000,615000,2750,15450,0,0,1800,1978,98155,47.7749,-122.283,0
2771603050,20141204T000000,717500,2090,4000,0,2,1890,1931,98199,47.6393,-122.392,0
9808650060,20150225T000000,1300000,2350,15021,0,0,1770,1976,98004,47.6408,-122.219,0
7129304540,20150514T000000,440000,1430,5600,0,0,1430,1947,98118,47.5192,-122.266,0
1853500290,20140811T000000,314000,1870,8449,0,0,1870,1992,98188,47.4435,-122.274,0
7214820200,20141107T000000,614000,2880,9996,0,0,1920,1981,98072,47.7584,-122.143,0
7519000085,20141002T000000,685000,1660,5150,0,0,1280,1928,98117,47.6835,-122.362,0
3303860130,20141203T000000,455000,2811,7251,0,0,2811,2009,98038,47.3686,-122.058,1
2877102345,20141027T000000,511718,1700,5000,0,0,850,1915,98117,47.6787,-122.363,0
291300010,20140521T000000,389999,1445,1471,0,0,1300,2003,98027,47.5342,-122.072,0
1234000704,20150403T000000,1380000,3680,8680,0,0,3680,2003,98033,47.6575,-122.197,1
3179101945,20140715T000000,864000,2260,6600,0,0,1220,1948,98115,47.6753,-122.278,0
3352400330,20150327T000000,216000,1810,10360,0,0,1010,1946,98178,47.5039,-122.266,0
7972603385,20140516T000000,245000,870,6150,0,0,870,1941,98106,47.5256,-122.347,0
4180400090,20140613T000000,300000,2700,10814,0,0,1560,1966,98030,47.369,-122.177,0
3905090080,20140530T000000,642000,2560,8780,0,0,2560,1992,98029,47.5717,-121.991,1
5153200666,20150114T000000,212000,1900,18000,0,0,1280,1968,98023,47.3251,-122.354,0
4019500030,20141029T000000,450000,2280,4557,0,0,2280,2010,98028,47.7733,-122.266,0
8718500610,20140526T000000,379950,1690,9144,0,0,1140,1956,98028,47.739,-122.253,0
2306400040,20150416T000000,604000,1560,2589,0,0,790,1923,98103,47.6587,-122.344,0
7852150220,20140603T000000,432000,1970,4036,0,0,1970,2003,98065,47.5335,-121.869,0
1175000570,20150312T000000,530000,1810,4850,0,0,1810,1900,98107,47.67,-122.394,0
1796000120,20141023T000000,510000,2990,102366,0,0,2990,1974,98092,47.3068,-122.088,0
1425069116,20141107T000000,1190000,4340,217800,0,0,4340,2003,98053,47.6471,-122.013,1
2241700075,20141022T000000,310000,1180,8474,0,0,1180,1956,98155,47.7416,-122.327,0
6450304600,20141023T000000,315000,1940,2550,0,0,1100,1979,98133,47.7313,-122.343,0
442000015,20140612T000000,445000,1050,5664,0,0,910,1947,98115,47.6897,-122.285,0
6788200295,20140612T000000,620000,1430,3000,0,0,1300,1929,98112,47.6415,-122.303,0
8651411260,20141113T000000,128000,980,5393,0,0,980,1969,98042,47.3674,-122.081,0
2872900280,20150406T000000,540000,3040,10283,0,0,1430,1984,98074,47.6268,-122.038,0
521049200,20140708T000000,819000,3176,13391,0,3,2726,1985,98198,47.3429,-122.33,1
6840700165,20140701T000000,202000,590,833,0,0,590,1926,98122,47.6082,-122.299,0
9406520830,20150326T000000,314950,1654,8479,0,0,1654,1995,98038,47.3627,-122.037,0
8961950410,20140707T000000,328000,2250,7904,0,0,2250,1998,98001,47.3165,-122.252,0
624110540,20141205T000000,1180000,4060,20822,0,0,4060,1991,98077,47.7213,-122.055,1
9429500146,20140714T000000,580000,3200,18750,0,0,2660,1967,98027,47.5717,-122.12,1
1471590060,20140619T000000,661000,2496,8058,0,0,2496,1998,98052,47.6791,-122.149,1
8944290090,20140623T000000,233500,1650,2958,0,0,1650,1985,98031,47.3916,-122.167,0
7431500280,20141110T000000,959750,3060,50002,0,2,2460,1957,98008,47.6205,-122.096,0
9268850040,20150327T000000,484000,1620,1425,0,0,1540,2009,98027,47.5405,-122.026,0
2557000380,20140618T000000,287500,2570,9000,0,0,1590,1979,98023,47.2986,-122.372,0
8651511060,20140630T000000,530000,1980,15086,0,0,1980,1981,98074,47.647,-122.064,0
8819900270,20140520T000000,440000,1300,4000,0,0,1300,1948,98105,47.6687,-122.288,0
3630000080,20140606T000000,450000,1480,1961,0,0,1480,2005,98029,47.5478,-122,0
2744000010,20140513T000000,287600,1950,8251,0,0,1950,1990,98001,47.343,-122.28,0
6431500140,20141217T000000,880000,2870,5163,0,0,2870,2014,98103,47.6935,-122.352,1
3343301393,20150330T000000,789888,3300,7860,0,0,2410,2001,98006,47.5463,-122.192,1
3558900450,20140711T000000,530000,2130,8640,0,0,1430,1969,98034,47.7087,-122.198,0
425400070,20140717T000000,238000,1610,6132,0,2,1090,1959,98056,47.5017,-122.174,0
2322069116,20140825T000000,530000,2690,46609,0,0,2690,1980,98038,47.3843,-122.006,0
3336000296,20141113T000000,250000,1220,4900,0,0,1220,1942,98118,47.5292,-122.269,0
9306500200,20150401T000000,432500,2500,6000,0,0,2500,2012,98058,47.4408,-122.161,0
7504100920,20140618T000000,688000,3450,16200,0,0,3450,1983,98074,47.6319,-122.041,1
7170200080,20140617T000000,435000,1230,3800,0,0,1230,1928,98115,47.6797,-122.292,0
4324500180,20140926T000000,182000,1060,7350,0,0,1060,1959,98032,47.3809,-122.287,0
2473101140,20150428T000000,314950,1590,8470,0,0,1140,1967,98058,47.4473,-122.159,0
2645500013,20140624T000000,336500,1480,7284,0,0,970,1963,98133,47.7757,-122.353,0
6751300065,20140506T000000,518000,1430,8000,0,0,1430,1956,98007,47.5874,-122.136,0
1357300240,20141027T000000,333500,1320,7200,0,0,1320,1977,98028,47.7341,-122.237,0
3760000020,20141022T000000,360000,1660,9600,0,0,1660,1963,98034,47.708,-122.216,0
9500900135,20141021T000000,200000,1210,10588,0,0,1210,1958,98002,47.2876,-122.212,0
3824100041,20150412T000000,419000,1880,9727,0,0,1100,1979,98028,47.7731,-122.257,0
1062100095,20140822T000000,328000,890,5965,0,0,890,1950,98155,47.7518,-122.279,0
191101015,20141211T000000,830000,1840,10125,0,0,1220,1959,98040,47.5607,-122.217,0
8078420230,20140530T000000,530000,1950,9906,0,0,1950,1988,98074,47.6363,-122.025,0
3885803625,20141203T000000,835000,1490,3840,0,0,1490,1984,98033,47.6916,-122.214,0
6181500340,20140808T000000,359000,2575,4725,0,0,2575,2011,98001,47.3058,-122.277,0
824059324,20150325T000000,1450000,3720,8301,0,0,2880,2008,98004,47.5885,-122.199,1
9829201058,20140504T000000,783500,2850,7130,0,0,1990,1980,98122,47.603,-122.289,1
3304300380,20150108T000000,600000,3380,8179,0,0,3380,2011,98059,47.4827,-122.135,1
745530040,20140911T000000,845950,4450,9600,0,0,3650,2014,98011,47.7336,-122.21,1
8079030350,20140910T000000,441500,2420,9592,0,0,1780,1993,98059,47.5093,-122.153,0
4036800580,20140621T000000,418000,1550,9176,0,0,1000,1956,98008,47.6005,-122.129,0
7229900975,20140507T000000,314950,1040,16986,0,0,1040,1968,98059,47.4812,-122.097,0
3332000061,20140805T000000,552500,2020,4120,0,0,1520,1929,98118,47.5514,-122.271,0
2025059204,20140730T000000,1010000,2480,12688,0,0,1820,1967,98004,47.6344,-122.205,1
2595300155,20150224T000000,565000,2190,8296,0,0,2190,1935,98136,47.5158,-122.385,0
5040800060,20150204T000000,675000,1710,5913,0,0,1120,1941,98199,47.6481,-122.406,0
3904100106,20150427T000000,335000,2320,6750,0,0,1160,1960,98118,47.5327,-122.276,0
7312200120,20140723T000000,450000,1760,10013,0,0,1760,1983,98056,47.5336,-122.189,0
9238450330,20141110T000000,330000,1070,10563,0,0,1070,1969,98072,47.7687,-122.166,0
1842300050,20140702T000000,600000,2190,9072,0,0,1110,1965,98052,47.6696,-122.149,0
323059103,20150403T000000,425000,1230,23522,0,0,1230,1978,98059,47.515,-122.162,0
3304700130,20150128T000000,1760000,3860,67953,0,2,3860,1927,98177,47.7469,-122.378,1
1320069249,20141020T000000,192500,470,63737,0,2,470,1924,98022,47.2163,-121.984,0
7202350480,20140930T000000,575000,2120,4780,0,0,2120,2004,98053,47.681,-122.032,0
3582750280,20150326T000000,347000,1315,2162,0,0,1315,1974,98028,47.752,-122.253,0
9165100375,20141118T000000,510000,2740,3838,0,0,1370,1959,98117,47.6819,-122.393,0
3524039204,20140813T000000,790000,2840,11900,0,3,1640,1961,98136,47.5271,-122.386,1
7787890050,20150218T000000,529888,3140,8455,0,0,3140,2003,98059,47.4866,-122.147,0
1843100070,20150210T000000,372000,2610,8967,0,0,2610,1990,98042,47.3747,-122.124,0
7923100400,20150130T000000,667000,2560,10360,0,0,1870,1966,98008,47.5819,-122.126,0
7202271060,20150310T000000,610000,2980,5896,0,0,2980,2001,98053,47.6872,-122.036,0
2323069022,20150115T000000,390000,1800,119790,0,0,1200,1947,98027,47.4617,-122.012,0
3041700090,20141111T000000,555565,1670,11337,0,1,1670,1959,98033,47.6602,-122.188,0
3705900124,20150220T000000,302000,2360,8642,0,0,2060,1926,98133,47.7617,-122.335,0
5379805495,20150413T000000,179000,720,8914,0,0,720,1949,98188,47.4488,-122.274,0
6608500260,20140716T000000,357500,1070,10125,0,0,1070,1961,98033,47.7012,-122.167,0
7595700025,20140725T000000,430000,990,4920,0,0,990,1931,98117,47.6939,-122.368,0
2895800710,20141202T000000,267800,1410,1899,0,0,1410,2014,98106,47.5171,-122.347,0
9423800030,20141118T000000,250000,1100,7470,0,0,1100,1917,98065,47.5242,-121.831,0
7016100570,20141201T000000,467500,3160,7210,0,0,1880,1969,98034,47.7368,-122.183,0
7550800015,20140714T000000,550000,1410,5000,0,0,810,1923,98107,47.6727,-122.395,0
3454000060,20140722T000000,1000000,2610,3277,0,0,1920,1922,98103,47.6636,-122.33,0
2770604080,20150324T000000,629950,1680,1620,0,0,1120,2014,98119,47.6425,-122.374,1
2721600010,20150107T000000,988000,2190,3800,0,2,2190,1923,98109,47.643,-122.355,0
4388000140,20140729T000000,194000,1070,6440,0,0,1070,1971,98023,47.3186,-122.373,0
3578110020,20141001T000000,436000,1800,6680,0,0,1800,1983,98034,47.7293,-122.223,0
9553200125,20150331T000000,875000,2440,5750,0,0,1320,1939,98115,47.6991,-122.296,0
2423020260,20140814T000000,461000,1850,7923,0,0,1150,1977,98033,47.7011,-122.171,0
8820901792,20140711T000000,640000,3040,7274,0,3,2320,1986,98125,47.7184,-122.28,1
5249804655,20141017T000000,800000,2010,7200,0,1,1010,1950,98118,47.5591,-122.267,0
8856004415,20150325T000000,168000,1150,8000,0,0,1150,1913,98001,47.2749,-122.252,0
1024000109,20140710T000000,295000,740,4459,0,2,740,1915,98116,47.5704,-122.409,0
2023049206,20140630T000000,289950,1760,8584,0,0,1760,1937,98148,47.4612,-122.325,0
6192410550,20140528T000000,739000,2810,5400,0,0,2810,2005,98052,47.7065,-122.118,1
7883603945,20140715T000000,400000,2300,6720,0,0,2300,1905,98108,47.528,-122.32,0
3296000170,20141229T000000,555000,2810,13144,0,0,1440,1964,98007,47.6199,-122.141,0
3767300041,20140826T000000,920000,3140,7258,0,1,3140,2006,98034,47.7064,-122.232,1
3679400484,20140918T000000,295500,1410,1332,0,0,960,2014,98108,47.5683,-122.314,0
6056111063,20140731T000000,230000,1140,1165,0,0,1140,2014,98108,47.5638,-122.295,0
5631500369,20140521T000000,520000,3290,11446,0,0,3290,1992,98028,47.7399,-122.234,0
2323059184,20141230T000000,305000,1800,13551,0,0,1800,1974,98059,47.4721,-122.128,0
2215901840,20150211T000000,199000,1750,6725,0,0,1330,1993,98038,47.352,-122.058,0
4037200665,20140813T000000,415950,1150,7700,0,0,1150,1957,98008,47.6048,-122.121,0
1321400650,20140603T000000,250000,1765,7652,0,0,1765,1996,98003,47.3072,-122.328,0
3141600210,20140619T000000,186000,1340,4320,0,0,920,1912,98002,47.299,-122.228,0
7657000540,20150304T000000,260000,1220,7980,0,0,1220,1944,98178,47.4924,-122.237,0
6908200021,20141028T000000,769950,2190,5400,0,2,1260,1952,98107,47.6737,-122.4,0
1972205633,20140723T000000,550000,1420,1369,0,0,1340,2007,98109,47.6472,-122.357,1
776600130,20140502T000000,275000,1180,10277,0,0,1180,1983,98045,47.488,-121.787,0
8651520400,20140612T000000,610750,2180,7297,0,0,2180,1984,98074,47.6459,-122.058,0
7139800020,20141016T000000,369000,2110,5195,0,0,1210,1959,98118,47.5283,-122.286,0
8029500180,20140611T000000,330000,2210,7557,0,0,2210,1989,98023,47.3079,-122.393,1
2902200240,20140610T000000,499950,1060,1208,0,0,940,2005,98102,47.6371,-122.327,0
5112800291,20140924T000000,460000,2390,47480,0,0,2390,2007,98058,47.4517,-122.084,1
3034200142,20140923T000000,435000,1740,6988,0,0,1600,1950,98133,47.7211,-122.33,0
8127700845,20150219T000000,375000,710,4618,0,1,710,1925,98199,47.64,-122.394,0
1509500160,20150324T000000,350900,2540,12843,0,0,2540,1992,98030,47.3866,-122.169,1
7436050170,20150112T000000,338500,2390,6111,0,0,2390,1997,98030,47.3677,-122.173,0
2516000475,20140929T000000,455000,1030,5000,0,0,1030,1917,98107,47.6585,-122.363,0
2525000760,20141105T000000,435000,2360,12744,0,0,2360,1964,98059,47.483,-122.164,0
1240700006,20150511T000000,870000,2320,65340,0,0,2320,1992,98074,47.6106,-122.055,1
7852170370,20140516T000000,522500,2370,7875,0,0,2370,2003,98065,47.5427,-121.863,1
3213200180,20150505T000000,700180,1530,4387,0,0,1020,1952,98115,47.6726,-122.264,0
2571910100,20141029T000000,344000,2100,8501,0,0,2100,1993,98022,47.1951,-122.01,0
585000008,20150413T000000,460000,1020,4002,0,0,1020,1953,98116,47.5828,-122.395,0
2215900180,20140711T000000,270000,1690,7165,0,0,1690,1992,98038,47.3498,-122.058,0
6169901085,20140807T000000,1450000,3200,3600,0,3,2600,1997,98119,47.632,-122.369,1
1342300265,20141001T000000,1330000,2470,4760,0,0,1890,1906,98112,47.6331,-122.31,1
2460500020,20150330T000000,305000,2370,10140,0,0,1460,1968,98001,47.3352,-122.278,0
5095400460,20140723T000000,390000,1840,15496,0,0,1840,1991,98059,47.4683,-122.07,0
567000025,20150402T000000,577500,2330,3000,0,3,2330,1915,98144,47.5953,-122.294,0
2824069373,20140515T000000,765000,3580,14275,0,0,3190,1999,98027,47.5322,-122.056,1
3058600050,20140919T000000,285000,920,5850,0,0,920,1900,98108,47.5441,-122.304,0
5130000090,20140909T000000,374950,2540,11562,0,1,1290,1964,98028,47.7614,-122.229,0
1139600270,20150324T000000,310000,2090,9620,0,0,1340,1987,98023,47.2741,-122.337,0
7154200070,20141124T000000,995000,3970,8029,0,2,2970,1979,98177,47.7764,-122.385,1
5104450440,20141113T000000,252500,1810,10684,0,0,1810,1987,98058,47.4619,-122.153,0
2159800120,20150317T000000,801501,2250,13500,0,0,2250,1980,98007,47.621,-122.151,1
1687900170,20150325T000000,648000,2170,8240,0,1,2170,1983,98006,47.5634,-122.128,0
2325039084,20141217T000000,550000,1740,7290,0,0,1280,1950,98199,47.6461,-122.397,0
3861400061,20150213T000000,641000,1480,9603,0,0,1480,1952,98004,47.5915,-122.202,0
2622049052,20140516T000000,400000,2740,83199,0,4,2740,1973,98032,47.3581,-122.266,1
2333230060,20141105T000000,311000,1780,5822,0,0,1780,2001,98058,47.4455,-122.169,0
3300760020,20140826T000000,595000,1530,6773,0,0,1530,1984,98033,47.6653,-122.194,0
7524200180,20141023T000000,207000,1690,7728,0,0,1690,1967,98198,47.3666,-122.318,0
5631500213,20140515T000000,342400,1180,9630,0,0,1180,1986,98028,47.7352,-122.232,0
7853321260,20140908T000000,492000,2550,6382,0,0,2550,2007,98065,47.5202,-121.87,0
1822350070,20150202T000000,455000,1380,6657,0,0,1380,1986,98034,47.7085,-122.217,0
1442880080,20140701T000000,499990,2910,6334,0,0,2910,2013,98045,47.4826,-121.771,0
4365200425,20140624T000000,350000,740,7680,0,0,740,1922,98126,47.5245,-122.371,0
7645900355,20150313T000000,850000,3180,3680,0,0,2190,1918,98126,47.577,-122.38,1
7996700220,20150430T000000,375000,1640,2240,0,0,1640,1980,98133,47.7154,-122.341,0
369000881,20140905T000000,777000,2680,6000,0,0,1380,1962,98199,47.6557,-122.388,0
291310100,20150116T000000,400000,1600,2388,0,0,1600,2004,98027,47.5345,-122.069,0
2483700160,20140917T000000,720000,1590,7080,0,2,1310,1952,98136,47.5244,-122.386,0
339600460,20141017T000000,419500,1360,3188,0,0,1360,1986,98052,47.6831,-122.096,0
7682200340,20140728T000000,182000,1960,8875,0,0,1290,1965,98003,47.3344,-122.301,0
5406500480,20140721T000000,668000,2670,4410,0,0,2670,1999,98075,47.5978,-122.038,0
635000009,20141112T000000,1050000,2350,2390,0,2,2000,2007,98144,47.5999,-122.286,1
8732040090,20150506T000000,307450,2690,8874,0,0,1370,1980,98023,47.3078,-122.383,0
6056110780,20140627T000000,229800,1110,1773,0,0,1110,2014,98108,47.5647,-122.293,0
4321200600,20150504T000000,510000,2210,5572,0,3,1760,1911,98126,47.5727,-122.376,0
9276200220,20140717T000000,375000,720,3166,0,0,720,1920,98116,47.5811,-122.389,0
7771300125,20150408T000000,487000,2590,14052,0,0,1720,1948,98133,47.7357,-122.333,0
1446300020,20140531T000000,587000,2550,6256,0,0,2550,1992,98072,47.7742,-122.166,1
2923039217,20140610T000000,350000,1392,43710,0,0,1392,1978,98070,47.4491,-122.453,0
1865000040,20141210T000000,360000,2750,6259,0,0,2750,2002,98092,47.3304,-122.179,1
5015001452,20150414T000000,950000,2280,2296,0,0,1890,2013,98112,47.6256,-122.299,1
7905390220,20140623T000000,449500,1780,7280,0,2,1340,1972,98034,47.723,-122.215,0
1722800860,20150309T000000,400000,2220,5000,0,0,2220,1993,98108,47.5515,-122.324,0
1509500380,20150128T000000,379000,2570,10155,0,0,2570,1994,98030,47.3842,-122.17,1
2525000510,20141106T000000,328000,1470,7650,0,0,1130,1983,98059,47.4818,-122.161,0
5649600225,20150403T000000,457500,960,4600,0,0,960,1927,98118,47.5553,-122.286,0
6917700356,20140514T000000,405100,840,3522,0,0,840,1947,98199,47.6575,-122.395,0
8682320600,20140911T000000,739000,2310,7348,0,3,2310,2010,98053,47.7116,-122.019,0
1492800296,20140703T000000,575000,1530,6743,0,0,1410,1955,98116,47.5745,-122.396,0
5093300325,20140523T000000,1610000,4390,11600,0,3,3060,1990,98040,47.5862,-122.246,1
1231000510,20150504T000000,510000,1490,3800,0,0,700,1913,98118,47.5554,-122.27,0
3935900005,20150501T000000,1040000,2740,11343,0,2,1980,1953,98125,47.7117,-122.278,1
9126101740,20141204T000000,490000,2800,2580,0,0,1880,1997,98122,47.6086,-122.303,0
2540830020,20150401T000000,445000,1630,6449,0,0,1310,1986,98011,47.7275,-122.232,0
1995200245,20140606T000000,545000,2040,6034,0,0,2040,1990,98115,47.6952,-122.323,0
1788700185,20150306T000000,198500,1050,9600,0,0,1050,1959,98023,47.3274,-122.346,0
7857003465,20140605T000000,495000,2440,4750,0,0,1450,2006,98108,47.5485,-122.302,1
3797001895,20150422T000000,481000,1560,3000,0,0,770,1918,98103,47.6846,-122.345,0
6114600030,20140520T000000,675000,2690,28300,0,0,2690,1954,98166,47.4458,-122.343,0
9407000600,20140916T000000,242000,970,9600,0,0,970,1972,98045,47.4451,-121.768,0
4036801070,20140804T000000,367400,1280,7400,0,0,1280,1958,98008,47.6023,-122.123,0
5468730110,20140508T000000,270000,1810,6509,0,0,1810,1994,98042,47.3531,-122.143,0
3629920990,20140623T000000,905000,3440,7661,0,0,3440,2006,98029,47.5429,-121.995,1
3971700390,20150406T000000,368888,1490,12186,0,0,1490,1950,98155,47.7739,-122.322,0
6159400030,20141008T000000,399950,2050,9396,0,0,1170,1960,98155,47.7447,-122.328,0
4222310410,20140929T000000,230500,1690,7245,0,1,1160,1973,98003,47.3505,-122.305,0
2781280390,20150324T000000,290000,1610,2937,0,0,1610,2006,98055,47.4489,-122.188,0
9827700105,20140917T000000,549000,2330,3600,0,0,1580,1900,98122,47.6025,-122.303,0
7852160170,20150422T000000,1210000,4980,18069,0,3,4980,2006,98065,47.5348,-121.856,1
5071400485,20140807T000000,637000,1980,6000,0,0,1380,1958,98115,47.6921,-122.283,0
2726049071,20141211T000000,510000,820,4206,0,0,820,1949,98125,47.7076,-122.284,0
5592200010,20150227T000000,445000,2380,5269,0,0,2380,2008,98056,47.5066,-122.192,0
6197200021,20141106T000000,144000,980,6800,0,0,980,1946,98058,47.4411,-122.186,0
1508210100,20140827T000000,442200,1620,8132,0,0,1620,1974,98052,47.6788,-122.11,0
626059317,20141120T000000,375000,1430,10574,0,0,1430,1981,98011,47.7668,-122.218,0
2391601010,20140820T000000,425000,1240,5750,0,0,1240,1948,98116,47.564,-122.398,0
1424059022,20140708T000000,1150000,3830,48743,0,0,3830,1991,98006,47.5663,-122.125,1
7504001430,20141023T000000,539000,1740,12000,0,0,1740,1974,98074,47.6276,-122.053,1
8091410530,20150501T000000,270000,1540,7739,0,0,1540,1986,98030,47.3511,-122.169,0
8644210470,20150318T000000,845000,3350,19487,0,0,2460,1992,98075,47.5796,-121.998,1
6679000960,20141116T000000,336500,2500,5264,0,0,2500,2003,98038,47.3853,-122.028,0
8081650400,20140624T000000,236000,2000,5827,0,0,2000,1997,98038,47.3629,-122.026,0
3582200200,20150427T000000,455000,2400,17239,0,0,1890,1940,98028,47.75,-122.245,0
822069029,20150217T000000,579000,2660,223027,0,0,1330,1962,98038,47.4127,-122.071,0
7224000450,20141230T000000,230000,1810,4838,0,0,1050,1905,98055,47.4874,-122.202,0
1939000030,20140627T000000,652500,2540,38677,0,0,2540,1987,98053,47.6694,-122.044,1
823069044,20150325T000000,833450,4460,269345,0,4,3330,1996,98027,47.4992,-122.06,1
4039800180,20141222T000000,625000,2660,22194,0,0,2180,1977,98008,47.6142,-122.107,0
7200001608,20140701T000000,540000,2180,10140,0,0,1180,1968,98052,47.6822,-122.111,0
6798100661,20140616T000000,340000,1212,1174,0,0,1212,2004,98125,47.7145,-122.311,0
2255500123,20140820T000000,747450,2110,1339,0,0,1410,2014,98122,47.6088,-122.311,0
745000005,20140825T000000,145000,480,9750,0,0,480,1948,98146,47.4982,-122.362,0
5437400630,20141016T000000,625000,1920,8259,0,0,1920,1979,98027,47.5616,-122.088,0
8651611130,20140605T000000,798000,3590,6402,0,0,3590,1999,98074,47.6336,-122.063,1
7202330190,20141001T000000,421200,1440,3060,0,0,1440,2003,98053,47.6821,-122.035,0
321049127,20141028T000000,277500,1820,19602,0,0,1820,1964,98001,47.331,-122.286,0
7805450750,20150120T000000,864000,3060,13554,0,0,3060,1984,98006,47.5609,-122.106,1
3761100257,20140714T000000,1220000,4560,16339,0,2,4040,2001,98034,47.7024,-122.243,1
868001295,20141029T000000,650000,1660,10819,0,0,1240,1942,98177,47.7045,-122.379,0
993000136,20141007T000000,449950,1540,1270,0,0,1540,2014,98103,47.6935,-122.341,0
7237300290,20150326T000000,338000,2400,4496,0,0,2400,2004,98042,47.3692,-122.126,0
2824089053,20150127T000000,474950,2250,222156,0,0,2250,1987,98065,47.542,-121.792,0
6861700156,20141027T000000,1050000,2630,4000,0,0,1810,1909,98102,47.6393,-122.317,1
1795910420,20141031T000000,515000,2100,7851,0,0,2100,1986,98052,47.7242,-122.105,0
8665050770,20140619T000000,505000,1610,4611,0,0,1610,1996,98029,47.5678,-122.004,0
7202310040,20150408T000000,635000,2620,6842,0,0,2620,2002,98053,47.6846,-122.037,0
868001790,20150316T000000,1300000,2040,7936,0,3,1680,1940,98177,47.7028,-122.385,0
2968800660,20140513T000000,285000,1090,8640,0,0,1090,1973,98166,47.459,-122.355,0
100100050,20141112T000000,275000,1320,11090,0,0,1320,1955,98155,47.7748,-122.304,0
8835900220,20140828T000000,1440000,2720,16637,0,3,2160,1953,98118,47.5499,-122.264,1
4022900125,20140902T000000,605000,2430,11870,0,0,1590,1968,98155,47.7761,-122.285,0
2770604925,20140715T000000,1300000,1670,6400,0,0,1670,1919,98119,47.6542,-122.373,0
1782000160,20140530T000000,356700,1090,5000,0,0,730,1942,98126,47.5258,-122.378,0
3123800125,20141121T000000,315000,900,8556,0,0,760,1941,98136,47.5148,-122.386,0
7853300280,20150213T000000,536000,2880,8833,0,0,2880,2006,98065,47.5388,-121.89,0
2405500050,20140606T000000,650000,2840,9354,0,0,2840,1990,98074,47.6274,-122.04,1
2050000020,20140624T000000,1220000,3820,53574,0,0,3820,1994,98072,47.7337,-122.121,1
1921059213,20150327T000000,246000,2030,10200,0,0,2030,1958,98002,47.2867,-122.209,0
4027700666,20150426T000000,780000,3180,9603,0,2,3180,2002,98155,47.7717,-122.277,1
1118002000,20140624T000000,2470000,6390,13180,0,0,4560,1940,98112,47.6312,-122.291,1
1025039145,20140613T000000,775000,3140,10875,0,1,1940,1939,98199,47.6656,-122.406,0
9828700200,20140505T000000,831000,2170,4000,0,0,1610,1982,98112,47.6196,-122.292,1
9558020600,20150407T000000,425000,2460,5440,0,0,2460,2003,98058,47.448,-122.121,1
1118000340,20150408T000000,3000000,4590,11265,0,0,3450,1927,98112,47.6389,-122.288,1
7227800040,20140604T000000,190000,1750,10284,0,0,1750,1943,98056,47.5094,-122.182,0
1123049232,20140606T000000,279000,2690,5557,0,0,2690,2012,98178,47.4914,-122.253,0
7977201065,20150305T000000,740000,1380,4590,0,0,930,1950,98115,47.6841,-122.293,0
6608500290,20141024T000000,405000,1430,10200,0,0,1430,1960,98033,47.7012,-122.166,0
1136100087,20150205T000000,818000,4020,44431,0,0,4020,1987,98072,47.7467,-122.132,1
6169900545,20140625T000000,1330000,1940,2885,0,2,1940,1900,98119,47.6308,-122.369,0
4019300051,20141125T000000,455000,1760,11371,0,0,1760,1959,98155,47.7616,-122.273,0
5104450990,20140619T000000,429900,2640,8625,0,0,2640,1987,98058,47.4598,-122.15,0
8001600130,20150501T000000,289950,1770,9450,0,0,1770,1988,98001,47.3196,-122.272,0
9265700045,20140624T000000,300000,2150,7007,0,0,2150,1954,98177,47.7615,-122.362,0
5230300280,20140515T000000,270000,1010,9514,0,0,1010,1969,98059,47.4936,-122.105,0
